species_name,SRA_run_accession,tissue,gene,count,refseq_id,Q1,Median,Q3,binary_count,n_total_samples,n_expressed_samples,percent_expressed
gray short tailed opossum,SRR10076656,spinal cord,PHOX2B,0,XP_001365345.1,0,12,297,0,49,0,0
gray short tailed opossum,SRR10076656,spinal cord,PPP2R2A,420,XP_007477873.1,0,12,297,1,49,49,1
gray short tailed opossum,SRR10076656,spinal cord,PPP2R2B,1872,XP_016281974.1,0,12,297,1,49,49,1
gray short tailed opossum,SRR10076656,spinal cord,PPP2R2C,1928,XP_001364588.1,0,12,297,1,49,49,1
gray short tailed opossum,SRR10076656,spinal cord,ZIC2,217,XP_001376758.2,0,12,297,1,49,49,1
gray short tailed opossum,SRR10076657,spinal cord,PABPN1,656,XP_001369327.1,0,11,274,1,49,49,1
gray short tailed opossum,SRR10076657,spinal cord,PHOX2B,0,XP_001365345.1,0,11,274,0,49,0,0
gray short tailed opossum,SRR10076657,spinal cord,PPP2R2A,370,XP_007477873.1,0,11,274,1,49,49,1
gray short tailed opossum,SRR10076657,spinal cord,PPP2R2B,1741,XP_016281974.1,0,11,274,1,49,49,1
gray short tailed opossum,SRR10076657,spinal cord,PPP2R2C,1800,XP_001364588.1,0,11,274,1,49,49,1
gray short tailed opossum,SRR10076657,spinal cord,ZIC2,141,XP_001376758.2,0,11,274,1,49,49,1
gray short tailed opossum,SRR10076658,spinal cord,PABPN1,446,XP_001369327.1,0,9,230,1,49,49,1
gray short tailed opossum,SRR10076658,spinal cord,PHOX2B,0,XP_001365345.1,0,9,230,0,49,0,0
gray short tailed opossum,SRR10076658,spinal cord,PPP2R2A,333,XP_007477873.1,0,9,230,1,49,49,1
gray short tailed opossum,SRR10076658,spinal cord,PPP2R2B,1174,XP_016281974.1,0,9,230,1,49,49,1
gray short tailed opossum,SRR10076658,spinal cord,PPP2R2C,1246,XP_001364588.1,0,9,230,1,49,49,1
gray short tailed opossum,SRR10076658,spinal cord,ZIC2,252,XP_001376758.2,0,9,230,1,49,49,1
gray short tailed opossum,SRR10076659,spinal cord,PABPN1,401,XP_001369327.1,0,9,231,1,49,49,1
gray short tailed opossum,SRR10076659,spinal cord,PHOX2B,0,XP_001365345.1,0,9,231,0,49,0,0
gray short tailed opossum,SRR10076659,spinal cord,PPP2R2A,291,XP_007477873.1,0,9,231,1,49,49,1
gray short tailed opossum,SRR10076659,spinal cord,PPP2R2B,1145,XP_016281974.1,0,9,231,1,49,49,1
gray short tailed opossum,SRR10076659,spinal cord,PPP2R2C,1185,XP_001364588.1,0,9,231,1,49,49,1
gray short tailed opossum,SRR10076659,spinal cord,ZIC2,233,XP_001376758.2,0,9,231,1,49,49,1
gray short tailed opossum,SRR10076660,spinal cord,PABPN1,577,XP_001369327.1,0,11,273,1,49,49,1
gray short tailed opossum,SRR10076660,spinal cord,PHOX2B,0,XP_001365345.1,0,11,273,0,49,0,0
gray short tailed opossum,SRR10076660,spinal cord,PPP2R2A,359,XP_007477873.1,0,11,273,1,49,49,1
gray short tailed opossum,SRR10076660,spinal cord,PPP2R2B,1349,XP_016281974.1,0,11,273,1,49,49,1
gray short tailed opossum,SRR10076660,spinal cord,PPP2R2C,1368,XP_001364588.1,0,11,273,1,49,49,1
gray short tailed opossum,SRR10076660,spinal cord,ZIC2,297,XP_001376758.2,0,11,273,1,49,49,1
gray short tailed opossum,SRR10076661,spinal cord,PABPN1,361,XP_001369327.1,0,7,178,1,49,49,1
gray short tailed opossum,SRR10076661,spinal cord,PHOX2B,0,XP_001365345.1,0,7,178,0,49,0,0
gray short tailed opossum,SRR10076661,spinal cord,PPP2R2A,270,XP_007477873.1,0,7,178,1,49,49,1
gray short tailed opossum,SRR10076661,spinal cord,PPP2R2B,983,XP_016281974.1,0,7,178,1,49,49,1
gray short tailed opossum,SRR10076661,spinal cord,PPP2R2C,1008,XP_001364588.1,0,7,178,1,49,49,1
gray short tailed opossum,SRR10076661,spinal cord,ZIC2,175,XP_001376758.2,0,7,178,1,49,49,1
gray short tailed opossum,SRR10076662,spinal cord,PABPN1,619,XP_001369327.1,0,10,260,1,49,49,1
gray short tailed opossum,SRR10076662,spinal cord,PHOX2B,0,XP_001365345.1,0,10,260,0,49,0,0
gray short tailed opossum,SRR10076662,spinal cord,PPP2R2A,351,XP_007477873.1,0,10,260,1,49,49,1
gray short tailed opossum,SRR10076662,spinal cord,PPP2R2B,1321,XP_016281974.1,0,10,260,1,49,49,1
gray short tailed opossum,SRR10076662,spinal cord,PPP2R2C,1461,XP_001364588.1,0,10,260,1,49,49,1
gray short tailed opossum,SRR10076662,spinal cord,ZIC2,257,XP_001376758.2,0,10,260,1,49,49,1
gray short tailed opossum,SRR10076663,spinal cord,PABPN1,442,XP_001369327.1,0,9,246,1,49,49,1
gray short tailed opossum,SRR10076663,spinal cord,PHOX2B,0,XP_001365345.1,0,9,246,0,49,0,0
gray short tailed opossum,SRR10076663,spinal cord,PPP2R2A,374,XP_007477873.1,0,9,246,1,49,49,1
gray short tailed opossum,SRR10076663,spinal cord,PPP2R2B,1374,XP_016281974.1,0,9,246,1,49,49,1
gray short tailed opossum,SRR10076663,spinal cord,PPP2R2C,1411,XP_001364588.1,0,9,246,1,49,49,1
gray short tailed opossum,SRR10076663,spinal cord,ZIC2,239,XP_001376758.2,0,9,246,1,49,49,1
gray short tailed opossum,SRR10076664,spinal cord,PABPN1,404,XP_001369327.1,0,10,242,1,49,49,1
gray short tailed opossum,SRR10076664,spinal cord,PHOX2B,0,XP_001365345.1,0,10,242,0,49,0,0
gray short tailed opossum,SRR10076664,spinal cord,PPP2R2A,327,XP_007477873.1,0,10,242,1,49,49,1
gray short tailed opossum,SRR10076664,spinal cord,PPP2R2B,1032,XP_016281974.1,0,10,242,1,49,49,1
gray short tailed opossum,SRR10076664,spinal cord,PPP2R2C,1206,XP_001364588.1,0,10,242,1,49,49,1
gray short tailed opossum,SRR10076664,spinal cord,ZIC2,258,XP_001376758.2,0,10,242,1,49,49,1
gray short tailed opossum,SRR10076665,spinal cord,PABPN1,663,XP_001369327.1,0,9,252,1,49,49,1
gray short tailed opossum,SRR10076665,spinal cord,PHOX2B,0,XP_001365345.1,0,9,252,0,49,0,0
gray short tailed opossum,SRR10076665,spinal cord,PPP2R2A,337,XP_007477873.1,0,9,252,1,49,49,1
gray short tailed opossum,SRR10076665,spinal cord,PPP2R2B,1102,XP_016281974.1,0,9,252,1,49,49,1
gray short tailed opossum,SRR10076665,spinal cord,PPP2R2C,1433,XP_001364588.1,0,9,252,1,49,49,1
gray short tailed opossum,SRR10076665,spinal cord,ZIC2,295,XP_001376758.2,0,9,252,1,49,49,1
gray short tailed opossum,SRR10076666,spinal cord,PABPN1,489,XP_001369327.1,0,8,248,1,49,49,1
gray short tailed opossum,SRR10076666,spinal cord,PHOX2B,0,XP_001365345.1,0,8,248,0,49,0,0
gray short tailed opossum,SRR10076666,spinal cord,PPP2R2A,368,XP_007477873.1,0,8,248,1,49,49,1
gray short tailed opossum,SRR10076666,spinal cord,PPP2R2B,1168,XP_016281974.1,0,8,248,1,49,49,1
gray short tailed opossum,SRR10076666,spinal cord,PPP2R2C,1382,XP_001364588.1,0,8,248,1,49,49,1
gray short tailed opossum,SRR10076666,spinal cord,ZIC2,284,XP_001376758.2,0,8,248,1,49,49,1
gray short tailed opossum,SRR10076667,spinal cord,PABPN1,502,XP_001369327.1,0,8,246,1,49,49,1
gray short tailed opossum,SRR10076667,spinal cord,PHOX2B,0,XP_001365345.1,0,8,246,0,49,0,0
gray short tailed opossum,SRR10076667,spinal cord,PPP2R2A,356,XP_007477873.1,0,8,246,1,49,49,1
gray short tailed opossum,SRR10076667,spinal cord,PPP2R2B,1193,XP_016281974.1,0,8,246,1,49,49,1
gray short tailed opossum,SRR10076667,spinal cord,PPP2R2C,1410,XP_001364588.1,0,8,246,1,49,49,1
gray short tailed opossum,SRR10076667,spinal cord,ZIC2,265,XP_001376758.2,0,8,246,1,49,49,1
gray short tailed opossum,SRR10076668,spinal cord,PABPN1,675,XP_001369327.1,0,10,261,1,49,49,1
gray short tailed opossum,SRR10076668,spinal cord,PHOX2B,0,XP_001365345.1,0,10,261,0,49,0,0
gray short tailed opossum,SRR10076668,spinal cord,PPP2R2A,445,XP_007477873.1,0,10,261,1,49,49,1
gray short tailed opossum,SRR10076668,spinal cord,PPP2R2B,1133,XP_016281974.1,0,10,261,1,49,49,1
gray short tailed opossum,SRR10076668,spinal cord,PPP2R2C,1313,XP_001364588.1,0,10,261,1,49,49,1
gray short tailed opossum,SRR10076668,spinal cord,ZIC2,350,XP_001376758.2,0,10,261,1,49,49,1
gray short tailed opossum,SRR10076669,spinal cord,PABPN1,895,XP_001369327.1,0,10,236,1,49,49,1
gray short tailed opossum,SRR10076669,spinal cord,PHOX2B,1,XP_001365345.1,0,10,236,0,49,0,0
gray short tailed opossum,SRR10076669,spinal cord,PPP2R2A,307,XP_007477873.1,0,10,236,1,49,49,1
gray short tailed opossum,SRR10076669,spinal cord,PPP2R2B,1316,XP_016281974.1,0,10,236,1,49,49,1
gray short tailed opossum,SRR10076669,spinal cord,PPP2R2C,1200,XP_001364588.1,0,10,236,1,49,49,1
gray short tailed opossum,SRR10076669,spinal cord,ZIC2,158,XP_001376758.2,0,10,236,1,49,49,1
gray short tailed opossum,SRR10076670,spinal cord,PABPN1,682,XP_001369327.1,0,10,254,1,49,49,1
gray short tailed opossum,SRR10076670,spinal cord,PHOX2B,0,XP_001365345.1,0,10,254,0,49,0,0
gray short tailed opossum,SRR10076670,spinal cord,PPP2R2A,395,XP_007477873.1,0,10,254,1,49,49,1
gray short tailed opossum,SRR10076670,spinal cord,PPP2R2B,1082,XP_016281974.1,0,10,254,1,49,49,1
gray short tailed opossum,SRR10076670,spinal cord,PPP2R2C,1096,XP_001364588.1,0,10,254,1,49,49,1
gray short tailed opossum,SRR10076670,spinal cord,ZIC2,283,XP_001376758.2,0,10,254,1,49,49,1
gray short tailed opossum,SRR10076671,spinal cord,PABPN1,654,XP_001369327.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076671,spinal cord,PHOX2B,0,XP_001365345.1,0,11,286,0,49,0,0
gray short tailed opossum,SRR10076671,spinal cord,PPP2R2A,435,XP_007477873.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076671,spinal cord,PPP2R2B,1290,XP_016281974.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076671,spinal cord,PPP2R2C,1501,XP_001364588.1,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076671,spinal cord,ZIC2,336,XP_001376758.2,0,11,286,1,49,49,1
gray short tailed opossum,SRR10076672,spinal cord,PABPN1,501,XP_001369327.1,0,7,212,1,49,49,1
gray short tailed opossum,SRR10076672,spinal cord,PHOX2B,0,XP_001365345.1,0,7,212,0,49,0,0
gray short tailed opossum,SRR10076672,spinal cord,PPP2R2A,332,XP_007477873.1,0,7,212,1,49,49,1
gray short tailed opossum,SRR10076672,spinal cord,PPP2R2B,971,XP_016281974.1,0,7,212,1,49,49,1
gray short tailed opossum,SRR10076672,spinal cord,PPP2R2C,1184,XP_001364588.1,0,7,212,1,49,49,1
gray short tailed opossum,SRR10076672,spinal cord,ZIC2,322,XP_001376758.2,0,7,212,1,49,49,1
gray short tailed opossum,SRR10076673,spinal cord,PABPN1,386,XP_001369327.1,0,6,189,1,49,49,1
gray short tailed opossum,SRR10076673,spinal cord,PHOX2B,0,XP_001365345.1,0,6,189,0,49,0,0
gray short tailed opossum,SRR10076673,spinal cord,PPP2R2A,255,XP_007477873.1,0,6,189,1,49,49,1
gray short tailed opossum,SRR10076673,spinal cord,PPP2R2B,869,XP_016281974.1,0,6,189,1,49,49,1
gray short tailed opossum,SRR10076673,spinal cord,PPP2R2C,1005,XP_001364588.1,0,6,189,1,49,49,1
gray short tailed opossum,SRR10076673,spinal cord,ZIC2,245,XP_001376758.2,0,6,189,1,49,49,1
gray short tailed opossum,SRR1165282,spinal cord,PABPN1,620,XP_001369327.1,0,4,105,1,49,49,1
gray short tailed opossum,SRR1165282,spinal cord,PHOX2B,0,XP_001365345.1,0,4,105,0,49,0,0
gray short tailed opossum,SRR1165282,spinal cord,PPP2R2A,157,XP_007477873.1,0,4,105,1,49,49,1
gray short tailed opossum,SRR1165282,spinal cord,PPP2R2B,945,XP_016281974.1,0,4,105,1,49,49,1
gray short tailed opossum,SRR1165282,spinal cord,PPP2R2C,344,XP_001364588.1,0,4,105,1,49,49,1
gray short tailed opossum,SRR1165282,spinal cord,ZIC2,72,XP_001376758.2,0,4,105,1,49,49,1
gray short tailed opossum,SRR1165283,spinal cord,PABPN1,713,XP_001369327.1,0,4,114,1,49,49,1
gray short tailed opossum,SRR1165283,spinal cord,PHOX2B,0,XP_001365345.1,0,4,114,0,49,0,0
gray short tailed opossum,SRR1165283,spinal cord,PPP2R2A,178,XP_007477873.1,0,4,114,1,49,49,1
gray short tailed opossum,SRR1165283,spinal cord,PPP2R2B,615,XP_016281974.1,0,4,114,1,49,49,1
gray short tailed opossum,SRR1165283,spinal cord,PPP2R2C,336,XP_001364588.1,0,4,114,1,49,49,1
gray short tailed opossum,SRR1165283,spinal cord,ZIC2,182,XP_001376758.2,0,4,114,1,49,49,1
gray short tailed opossum,SRR1165284,spinal cord,PABPN1,412,XP_001369327.1,0,5,158,1,49,49,1
gray short tailed opossum,SRR1165284,spinal cord,PHOX2B,0,XP_001365345.1,0,5,158,0,49,0,0
gray short tailed opossum,SRR1165284,spinal cord,PPP2R2A,234,XP_007477873.1,0,5,158,1,49,49,1
gray short tailed opossum,SRR1165284,spinal cord,PPP2R2B,896,XP_016281974.1,0,5,158,1,49,49,1
gray short tailed opossum,SRR1165284,spinal cord,PPP2R2C,794,XP_001364588.1,0,5,158,1,49,49,1
gray short tailed opossum,SRR1165284,spinal cord,ZIC2,243,XP_001376758.2,0,5,158,1,49,49,1
gray short tailed opossum,SRR1165285,spinal cord,PABPN1,1069,XP_001369327.1,0,4,88.5,1,49,49,1
gray short tailed opossum,SRR1165285,spinal cord,PHOX2B,0,XP_001365345.1,0,4,88.5,0,49,0,0
gray short tailed opossum,SRR1165285,spinal cord,PPP2R2A,151,XP_007477873.1,0,4,88.5,1,49,49,1
gray short tailed opossum,SRR1165285,spinal cord,PPP2R2B,642,XP_016281974.1,0,4,88.5,1,49,49,1
gray short tailed opossum,SRR1165285,spinal cord,PPP2R2C,177,XP_001364588.1,0,4,88.5,1,49,49,1
gray short tailed opossum,SRR1165285,spinal cord,ZIC2,73,XP_001376758.2,0,4,88.5,1,49,49,1
gray short tailed opossum,SRR1165286,spinal cord,PABPN1,587,XP_001369327.1,0,7,170,1,49,49,1
gray short tailed opossum,SRR1165286,spinal cord,PHOX2B,0,XP_001365345.1,0,7,170,0,49,0,0
gray short tailed opossum,SRR1165286,spinal cord,PPP2R2A,225,XP_007477873.1,0,7,170,1,49,49,1
gray short tailed opossum,SRR1165286,spinal cord,PPP2R2B,1182,XP_016281974.1,0,7,170,1,49,49,1
gray short tailed opossum,SRR1165286,spinal cord,PPP2R2C,809,XP_001364588.1,0,7,170,1,49,49,1
gray short tailed opossum,SRR1165286,spinal cord,ZIC2,142,XP_001376758.2,0,7,170,1,49,49,1
gray short tailed opossum,SRR1165287,spinal cord,PABPN1,724,XP_001369327.1,0,3,105,1,49,49,1
gray short tailed opossum,SRR1165287,spinal cord,PHOX2B,0,XP_001365345.1,0,3,105,0,49,0,0
gray short tailed opossum,SRR1165287,spinal cord,PPP2R2A,177,XP_007477873.1,0,3,105,1,49,49,1
gray short tailed opossum,SRR1165287,spinal cord,PPP2R2B,535,XP_016281974.1,0,3,105,1,49,49,1
gray short tailed opossum,SRR1165287,spinal cord,PPP2R2C,294,XP_001364588.1,0,3,105,1,49,49,1
gray short tailed opossum,SRR1165287,spinal cord,ZIC2,238,XP_001376758.2,0,3,105,1,49,49,1
gray short tailed opossum,SRR1165288,spinal cord,PABPN1,528,XP_001369327.1,0,5,168,1,49,49,1
gray short tailed opossum,SRR1165288,spinal cord,PHOX2B,1,XP_001365345.1,0,5,168,0,49,0,0
gray short tailed opossum,SRR1165288,spinal cord,PPP2R2A,265,XP_007477873.1,0,5,168,1,49,49,1
gray short tailed opossum,SRR1165288,spinal cord,PPP2R2B,918,XP_016281974.1,0,5,168,1,49,49,1
gray short tailed opossum,SRR1165288,spinal cord,PPP2R2C,876,XP_001364588.1,0,5,168,1,49,49,1
gray short tailed opossum,SRR1165288,spinal cord,ZIC2,307,XP_001376758.2,0,5,168,1,49,49,1
gray short tailed opossum,SRR13142094,cerebellum,PABPN1,19,XP_001369327.1,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142094,cerebellum,PHOX2B,0,XP_001365345.1,0,0,4.5,1,6,3,0.5
gray short tailed opossum,SRR13142094,cerebellum,PPP2R2A,0,XP_007477873.1,0,0,4.5,1,6,4,0.666666666666667
gray short tailed opossum,SRR13142094,cerebellum,PPP2R2B,2,XP_016281974.1,0,0,4.5,1,6,6,1
gray short tailed opossum,SRR13142094,cerebellum,PPP2R2C,1,XP_001364588.1,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142094,cerebellum,ZIC2,11,XP_001376758.2,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142095,cerebellum,PABPN1,14,XP_001369327.1,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142095,cerebellum,PHOX2B,0,XP_001365345.1,0,0,4.5,1,6,3,0.5
gray short tailed opossum,SRR13142095,cerebellum,PPP2R2A,1,XP_007477873.1,0,0,4.5,1,6,4,0.666666666666667
gray short tailed opossum,SRR13142095,cerebellum,PPP2R2B,0,XP_016281974.1,0,0,4.5,1,6,6,1
gray short tailed opossum,SRR13142095,cerebellum,PPP2R2C,1,XP_001364588.1,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142095,cerebellum,ZIC2,29,XP_001376758.2,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142096,cerebellum,PABPN1,8,XP_001369327.1,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142096,cerebellum,PHOX2B,1,XP_001365345.1,0,0,4.5,1,6,3,0.5
gray short tailed opossum,SRR13142096,cerebellum,PPP2R2A,0,XP_007477873.1,0,0,4.5,1,6,4,0.666666666666667
gray short tailed opossum,SRR13142096,cerebellum,PPP2R2B,0,XP_016281974.1,0,0,4.5,1,6,6,1
gray short tailed opossum,SRR13142096,cerebellum,PPP2R2C,0,XP_001364588.1,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142096,cerebellum,ZIC2,4,XP_001376758.2,0,0,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142097,cerebellum,PABPN1,28,XP_001369327.1,0,1,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142097,cerebellum,PHOX2B,0,XP_001365345.1,0,1,4.5,0,6,3,0.5
gray short tailed opossum,SRR13142097,cerebellum,PPP2R2A,0,XP_007477873.1,0,1,4.5,0,6,4,0.666666666666667
gray short tailed opossum,SRR13142097,cerebellum,PPP2R2B,1,XP_016281974.1,0,1,4.5,1,6,6,1
gray short tailed opossum,SRR13142097,cerebellum,PPP2R2C,2,XP_001364588.1,0,1,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142097,cerebellum,ZIC2,23,XP_001376758.2,0,1,4.5,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142098,cerebellum,PABPN1,26,XP_001369327.1,0,1,6,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142098,cerebellum,PHOX2B,0,XP_001365345.1,0,1,6,0,6,3,0.5
gray short tailed opossum,SRR13142098,cerebellum,PPP2R2A,0,XP_007477873.1,0,1,6,0,6,4,0.666666666666667
gray short tailed opossum,SRR13142098,cerebellum,PPP2R2B,5,XP_016281974.1,0,1,6,1,6,6,1
gray short tailed opossum,SRR13142098,cerebellum,PPP2R2C,1,XP_001364588.1,0,1,6,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142098,cerebellum,ZIC2,18,XP_001376758.2,0,1,6,1,6,5,0.833333333333333
gray short tailed opossum,SRR13142099,cerebellum,PABPN1,0,XP_001369327.1,0,5,21,0,6,5,0.833333333333333
gray short tailed opossum,SRR13142099,cerebellum,PHOX2B,0,XP_001365345.1,0,5,21,0,6,3,0.5
gray short tailed opossum,SRR13142099,cerebellum,PPP2R2A,10,XP_007477873.1,0,5,21,1,6,4,0.666666666666667
gray short tailed opossum,SRR13142099,cerebellum,PPP2R2B,37,XP_016281974.1,0,5,21,1,6,6,1
gray short tailed opossum,SRR13142099,cerebellum,PPP2R2C,4,XP_001364588.1,0,5,21,0,6,5,0.833333333333333
gray short tailed opossum,SRR13142099,cerebellum,ZIC2,1,XP_001376758.2,0,5,21,0,6,5,0.833333333333333
gray short tailed opossum,SRR449433,brain,PABPN1,1,XP_001369327.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR449433,brain,PHOX2B,0,XP_001365345.1,0,0,3,1,4,3,0.75
gray short tailed opossum,SRR449433,brain,PPP2R2A,1,XP_007477873.1,0,0,3,1,4,3,0.75
gray short tailed opossum,SRR449433,brain,PPP2R2B,3,XP_016281974.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR449433,brain,PPP2R2C,2,XP_001364588.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR449433,brain,ZIC2,4,XP_001376758.2,0,0,3,1,4,4,1
gray short tailed opossum,SRR449434,brain,PABPN1,2,XP_001369327.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR449434,brain,PHOX2B,0,XP_001365345.1,0,0,3,1,4,3,0.75
gray short tailed opossum,SRR449434,brain,PPP2R2A,0,XP_007477873.1,0,0,3,1,4,3,0.75
gray short tailed opossum,SRR449434,brain,PPP2R2B,0,XP_016281974.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR449434,brain,PPP2R2C,2,XP_001364588.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR449434,brain,ZIC2,13,XP_001376758.2,0,0,3,1,4,4,1
gray short tailed opossum,SRR5412205,brain,PABPN1,141,XP_001369327.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR5412205,brain,PHOX2B,0,XP_001365345.1,0,0,3,1,4,3,0.75
gray short tailed opossum,SRR5412205,brain,PPP2R2A,0,XP_007477873.1,0,0,3,1,4,3,0.75
gray short tailed opossum,SRR5412205,brain,PPP2R2B,1,XP_016281974.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR5412205,brain,PPP2R2C,20,XP_001364588.1,0,0,3,1,4,4,1
gray short tailed opossum,SRR5412205,brain,ZIC2,5,XP_001376758.2,0,0,3,1,4,4,1
gray short tailed opossum,SRR6206899,brain,PABPN1,11,XP_001369327.1,0,1,7.5,1,4,4,1
gray short tailed opossum,SRR6206899,brain,PHOX2B,0,XP_001365345.1,0,1,7.5,0,4,3,0.75
gray short tailed opossum,SRR6206899,brain,PPP2R2A,0,XP_007477873.1,0,1,7.5,0,4,3,0.75
gray short tailed opossum,SRR6206899,brain,PPP2R2B,3,XP_016281974.1,0,1,7.5,1,4,4,1
gray short tailed opossum,SRR6206899,brain,PPP2R2C,14,XP_001364588.1,0,1,7.5,1,4,4,1
gray short tailed opossum,SRR6206899,brain,ZIC2,35,XP_001376758.2,0,1,7.5,1,4,4,1
gray short tailed opossum,SRR6206924,skeletal muscle,PABPN1,1,XP_001369327.1,0,0,1.5,1,1,1,1
gray short tailed opossum,SRR6206924,skeletal muscle,PHOX2B,0,XP_001365345.1,0,0,1.5,1,1,1,1
gray short tailed opossum,SRR6206924,skeletal muscle,PPP2R2A,1,XP_007477873.1,0,0,1.5,1,1,1,1
gray short tailed opossum,SRR6206924,skeletal muscle,PPP2R2B,0,XP_016281974.1,0,0,1.5,1,1,1,1
gray short tailed opossum,SRR6206924,skeletal muscle,PPP2R2C,4,XP_001364588.1,0,0,1.5,1,1,1,1
gray short tailed opossum,SRR6206924,skeletal muscle,ZIC2,1,XP_001376758.2,0,0,1.5,1,1,1,1
gray short tailed opossum,SRR776533,fetal brain,PABPN1,1365,XP_001369327.1,0,21,428,1,32,32,1
gray short tailed opossum,SRR776533,fetal brain,PHOX2B,87,XP_001365345.1,0,21,428,1,32,32,1
gray short tailed opossum,SRR776533,fetal brain,PPP2R2A,783,XP_007477873.1,0,21,428,1,32,32,1
gray short tailed opossum,SRR776533,fetal brain,PPP2R2B,264,XP_016281974.1,0,21,428,1,32,32,1
gray short tailed opossum,SRR776533,fetal brain,PPP2R2C,143,XP_001364588.1,0,21,428,1,32,32,1
gray short tailed opossum,SRR776533,fetal brain,ZIC2,269,XP_001376758.2,0,21,428,1,32,32,1
gray short tailed opossum,SRR776534,fetal brain,PABPN1,1335,XP_001369327.1,0,21,426,1,32,32,1
gray short tailed opossum,SRR776534,fetal brain,PHOX2B,69,XP_001365345.1,0,21,426,1,32,32,1
gray short tailed opossum,SRR776534,fetal brain,PPP2R2A,802,XP_007477873.1,0,21,426,1,32,32,1
gray short tailed opossum,SRR776534,fetal brain,PPP2R2B,278,XP_016281974.1,0,21,426,1,32,32,1
gray short tailed opossum,SRR776534,fetal brain,PPP2R2C,162,XP_001364588.1,0,21,426,1,32,32,1
gray short tailed opossum,SRR776534,fetal brain,ZIC2,216,XP_001376758.2,0,21,426,1,32,32,1
gray short tailed opossum,SRR776535,fetal brain,PABPN1,1156,XP_001369327.1,0,20,399,1,32,32,1
gray short tailed opossum,SRR776535,fetal brain,PHOX2B,68,XP_001365345.1,0,20,399,1,32,32,1
gray short tailed opossum,SRR776535,fetal brain,PPP2R2A,719,XP_007477873.1,0,20,399,1,32,32,1
gray short tailed opossum,SRR776535,fetal brain,PPP2R2B,220,XP_016281974.1,0,20,399,1,32,32,1
gray short tailed opossum,SRR776535,fetal brain,PPP2R2C,150,XP_001364588.1,0,20,399,1,32,32,1
gray short tailed opossum,SRR776535,fetal brain,ZIC2,223,XP_001376758.2,0,20,399,1,32,32,1
gray short tailed opossum,SRR776536,fetal brain,PABPN1,1113,XP_001369327.1,0,20,398,1,32,32,1
gray short tailed opossum,SRR776536,fetal brain,PHOX2B,64,XP_001365345.1,0,20,398,1,32,32,1
gray short tailed opossum,SRR776536,fetal brain,PPP2R2A,706,XP_007477873.1,0,20,398,1,32,32,1
gray short tailed opossum,SRR776536,fetal brain,PPP2R2B,235,XP_016281974.1,0,20,398,1,32,32,1
gray short tailed opossum,SRR776536,fetal brain,PPP2R2C,129,XP_001364588.1,0,20,398,1,32,32,1
gray short tailed opossum,SRR776536,fetal brain,ZIC2,235,XP_001376758.2,0,20,398,1,32,32,1
gray short tailed opossum,SRR776537,fetal brain,PABPN1,2178,XP_001369327.1,0,15,468,1,32,32,1
gray short tailed opossum,SRR776537,fetal brain,PHOX2B,388,XP_001365345.1,0,15,468,1,32,32,1
gray short tailed opossum,SRR776537,fetal brain,PPP2R2A,833,XP_007477873.1,0,15,468,1,32,32,1
gray short tailed opossum,SRR776537,fetal brain,PPP2R2B,742,XP_016281974.1,0,15,468,1,32,32,1
gray short tailed opossum,SRR776537,fetal brain,PPP2R2C,326,XP_001364588.1,0,15,468,1,32,32,1
gray short tailed opossum,SRR776537,fetal brain,ZIC2,615,XP_001376758.2,0,15,468,1,32,32,1
gray short tailed opossum,SRR776538,fetal brain,PABPN1,2190,XP_001369327.1,0,15,470,1,32,32,1
gray short tailed opossum,SRR776538,fetal brain,PHOX2B,368,XP_001365345.1,0,15,470,1,32,32,1
gray short tailed opossum,SRR776538,fetal brain,PPP2R2A,837,XP_007477873.1,0,15,470,1,32,32,1
gray short tailed opossum,SRR776538,fetal brain,PPP2R2B,732,XP_016281974.1,0,15,470,1,32,32,1
